time,pid_tb.pos[31:0]
577100000,114523
577100000,116500
584300000,116500
584300000,118480
591500000,118480
591500000,120464
598700000,120464
598700000,122451
605900000,122451
605900000,124442
613100000,124442
613100000,126436
620300000,126436
620300000,128433
627500000,128433
627500000,130433
634700000,130433
634700000,132436
641900000,132436
641900000,134442
649100000,134442
649100000,136450
656300000,136450
656300000,138461
663500000,138461
663500000,140474
670700000,140474
670700000,142490
677900000,142490
677900000,144508
685100000,144508
685100000,146528
692300000,146528
692300000,148550
699500000,148550
699500000,150574
706700000,150574
706700000,152600
713900000,152600
713900000,154628
721100000,154628
721100000,156658
728300000,156658
728300000,158690
735500000,158690
735500000,160723
742700000,160723
742700000,162758
749900000,162758
749900000,164794
757100000,164794
757100000,166832
764300000,166832
764300000,168871
771500000,168871
771500000,170911
778700000,170911
778700000,172952
785900000,172952
785900000,174995
793100000,174995
793100000,177039
800300000,177039
800300000,179084
807500000,179084
807500000,181130
814700000,181130
814700000,183177
821900000,183177
821900000,185225
829100000,185225
829100000,187274
836300000,187274
836300000,189323
843500000,189323
843500000,191373
850700000,191373
850700000,193424
857900000,193424
857900000,195476
865100000,195476
865100000,197529
872300000,197529
872300000,199583
879500000,199583
879500000,201638
886700000,201638
886700000,203693
893900000,203693
893900000,205749
901100000,205749
901100000,207805
908300000,207805
908300000,209862
915500000,209862
915500000,211920
922700000,211920
922700000,213978
929900000,213978
929900000,216037
937100000,216037
937100000,218096
944300000,218096
944300000,220155
951500000,220155
951500000,222215
958700000,222215
958700000,224275
965900000,224275
965900000,226335
973100000,226335
973100000,228396
980300000,228396
980300000,230457
987500000,230457
987500000,232519
994700000,232519
994700000,234581
1001900000,234581
1001900000,236643
1009100000,236643
1009100000,238706
1016300000,238706
1016300000,240769
1023500000,240769
1023500000,242832
1030700000,242832
1030700000,244895
1037900000,244895
1037900000,246958
1045100000,246958
1045100000,249022
1052300000,249022
1052300000,251086
1059500000,251086
1059500000,253150
1066700000,253150
1066700000,255214
1073900000,255214
1073900000,257278
1081100000,257278
1081100000,259342
1088300000,259342
1088300000,261407
1095500000,261407
1095500000,263472
1102700000,263472
1102700000,265537
1109900000,265537
1109900000,267602
1117100000,267602
1117100000,269667
1124300000,269667
1124300000,271732
1131500000,271732
1131500000,273798
1138700000,273798
1138700000,275864
1145900000,275864
1145900000,277930
1153100000,277930
1153100000,279996
1160300000,279996
1160300000,282062
1167500000,282062
1167500000,284128
1174700000,284128
1174700000,286194
1181900000,286194
1181900000,288260
1189100000,288260
1189100000,290326
1196300000,290326
1196300000,292392
1203500000,292392
1203500000,294458
1210700000,294458
1210700000,296524
1217900000,296524
1217900000,298590
1225100000,298590
1225100000,300656
1232300000,300656
1232300000,302722
1239500000,302722
1239500000,304788
1246700000,304788
1246700000,306854
1253900000,306854
1253900000,308920
1261100000,308920
1261100000,310986
1268300000,310986
1268300000,313052
1275500000,313052
1275500000,315118
1282700000,315118
1282700000,317184
1289900000,317184
1289900000,319250
1297100000,319250
1297100000,321316
1304300000,321316
1304300000,323382
1311500000,323382
1311500000,325448
1318700000,325448
1318700000,327514
1325900000,327514
1325900000,329580
1333100000,329580
1333100000,331646
1340300000,331646
1340300000,333711
1347500000,333711
1347500000,335777
1354700000,335777
1354700000,337843
1361900000,337843
1361900000,339909
1369100000,339909
1369100000,341975
1376300000,341975
1376300000,344041
1383500000,344041
1383500000,346107
1390700000,346107
1390700000,348173
1397900000,348173
1397900000,350238
1405100000,350238
1405100000,352303
1412300000,352303
1412300000,354368
1419500000,354368
1419500000,356433
1426700000,356433
1426700000,358498
1433900000,358498
1433900000,360563
1441100000,360563
1441100000,362628
1448300000,362628
1448300000,364693
1455500000,364693
1455500000,366758
1462700000,366758
1462700000,368823
1469900000,368823
1469900000,370888
1477100000,370888
1477100000,372953
1484300000,372953
1484300000,375018
1491500000,375018
1491500000,377083
1498700000,377083
1498700000,379147
1505900000,379147
1505900000,381211
1513100000,381211
1513100000,383275
1520300000,383275
1520300000,385339
1527500000,385339
1527500000,387403
1534700000,387403
1534700000,389467
1541900000,389467
1541900000,391531
1549100000,391531
1549100000,393594
1556300000,393594
1556300000,395657
1563500000,395657
1563500000,397720
1570700000,397720
1570700000,399783
1577900000,399783
1577900000,401846
1585100000,401846
1585100000,403910
1592300000,403910
1592300000,405974
1599500000,405974
1599500000,408037
1606700000,408037
1606700000,410100
1613900000,410100
1613900000,412163
1621100000,412163
1621100000,414226
1628300000,414226
1628300000,416289
1635500000,416289
1635500000,418352
1642700000,418352
1642700000,420415
1649900000,420415
1649900000,422478
1657100000,422478
1657100000,424540
1664300000,424540
1664300000,426602
1671500000,426602
1671500000,428664
1678700000,428664
1678700000,430726
1685900000,430726
1685900000,432788
1693100000,432788
1693100000,434850
1700300000,434850
1700300000,436912
1707500000,436912
1707500000,438974
1714700000,438974
1714700000,441036
1721900000,441036
1721900000,443098
1729100000,443098
1729100000,445159
1736300000,445159
1736300000,447220
1743500000,447220
1743500000,449281
1750700000,449281
1750700000,451343
1757900000,451343
1757900000,453404
1765100000,453404
1765100000,455465
1772300000,455465
1772300000,457526
1779500000,457526
1779500000,459587
1786700000,459587
1786700000,461648
1793900000,461648
1793900000,463709
1801100000,463709
1801100000,465770
1808300000,465770
1808300000,467831
1815500000,467831
1815500000,469891
1822700000,469891
1822700000,471951
1829900000,471951
1829900000,474011
1837100000,474011
1837100000,476071
1844300000,476071
1844300000,478131
1851500000,478131
1851500000,480191
1858700000,480191
1858700000,482251
1865900000,482251
1865900000,484311
1873100000,484311
1873100000,486371
1880300000,486371
1880300000,488430
1887500000,488430
1887500000,490490
1894700000,490490
1894700000,492550
1901900000,492550
1901900000,494609
1909100000,494609
1909100000,496668
1916300000,496668
1916300000,498727
1923500000,498727
1923500000,500786
1930700000,500786
1930700000,502845
1937900000,502845
1937900000,504904
1945100000,504904
1945100000,506963
1952300000,506963
1952300000,509022
1959500000,509022
1959500000,511081
1966700000,511081
1966700000,513140
1973900000,513140
1973900000,515198
1981100000,515198
1981100000,517256
1988300000,517256
1988300000,519314
1995500000,519314
1995500000,521372
2002700000,521372
2002700000,523430
2009900000,523430
2009900000,525488
2017100000,525488
2017100000,527546
2024300000,527546
2024300000,529604
2031500000,529604
2031500000,531662
2038700000,531662
2038700000,533719
2045900000,533719
2045900000,535777
2053100000,535777
2053100000,537834
2060300000,537834
2060300000,539892
2067500000,539892
2067500000,541949
2074700000,541949
2074700000,544006
2081900000,544006
2081900000,546063
2089100000,546063
2089100000,548120
2096300000,548120
2096300000,550177
2103500000,550177
2103500000,552234
2110700000,552234
2110700000,554291
2117900000,554291
2117900000,556348
2125100000,556348
2125100000,558404
2132300000,558404
2132300000,560460
2139500000,560460
2139500000,562516
2146700000,562516
2146700000,564572
2153900000,564572
2153900000,566628
2161100000,566628
2161100000,568684
2168300000,568684
2168300000,570740
2175500000,570740
2175500000,572796
2182700000,572796
2182700000,574852
2189900000,574852
2189900000,576908
2197100000,576908
2197100000,578963
2204300000,578963
2204300000,581019
2211500000,581019
2211500000,583074
2218700000,583074
2218700000,585129
2225900000,585129
2225900000,587184
2233100000,587184
2233100000,589239
2240300000,589239
2240300000,591294
2247500000,591294
2247500000,593349
2254700000,593349
2254700000,595404
2261900000,595404
2261900000,597459
2269100000,597459
2269100000,599514
2276300000,599514
2276300000,601568
2283500000,601568
2283500000,603623
2290700000,603623
2290700000,605677
2297900000,605677
2297900000,607731
2305100000,607731
2305100000,609785
2312300000,609785
2312300000,611839
2319500000,611839
2319500000,613893
2326700000,613893
2326700000,615947
2333900000,615947
2333900000,618001
2341100000,618001
2341100000,620055
2348300000,620055
2348300000,622109
2355500000,622109
2355500000,624163
2362700000,624163
2362700000,626217
2369900000,626217
2369900000,628270
2377100000,628270
2377100000,630323
2384300000,630323
2384300000,632376
2391500000,632376
2391500000,634429
2398700000,634429
2398700000,636482
2405900000,636482
2405900000,638535
2413100000,638535
2413100000,640588
2420300000,640588
2420300000,642641
2427500000,642641
2427500000,644694
2434700000,644694
2434700000,646747
2441900000,646747
2441900000,648800
2449100000,648800
2449100000,650853
2456300000,650853
2456300000,652905
2463500000,652905
2463500000,654957
2470700000,654957
2470700000,657009
2477900000,657009
2477900000,659061
2485100000,659061
2485100000,661113
2492300000,661113
2492300000,663165
2499500000,663165
2499500000,665217
2506700000,665217
2506700000,667269
2513900000,667269
2513900000,669321
2521100000,669321
2521100000,671373
2528300000,671373
2528300000,673425
2535500000,673425
2535500000,675476
2542700000,675476
2542700000,677527
2549900000,677527
2549900000,679578
2557100000,679578
2557100000,681629
2564300000,681629
2564300000,683680
2571500000,683680
2571500000,685731
2578700000,685731
2578700000,687782
2585900000,687782
2585900000,689833
2593100000,689833
2593100000,691884
2600300000,691884
2600300000,693935
2607500000,693935
2607500000,695985
2614700000,695985
2614700000,698035
2621900000,698035
2621900000,700085
2629100000,700085
2629100000,702135
2636300000,702135
2636300000,704186
2643500000,704186
2643500000,706237
2650700000,706237
2650700000,708288
2657900000,708288
2657900000,710338
2665100000,710338
2665100000,712388
2672300000,712388
2672300000,714438
2679500000,714438
2679500000,716488
2686700000,716488
2686700000,718538
2693900000,718538
2693900000,720588
2701100000,720588
2701100000,722638
2708300000,722638
2708300000,724687
2715500000,724687
2715500000,726736
2722700000,726736
2722700000,728785
2729900000,728785
2729900000,730834
2737100000,730834
2737100000,732883
2744300000,732883
2744300000,734932
2751500000,734932
2751500000,736981
2758700000,736981
2758700000,739030
2765900000,739030
2765900000,741079
2773100000,741079
2773100000,743128
2780300000,743128
2780300000,745177
2787500000,745177
2787500000,747226
2794700000,747226
2794700000,749275
2801900000,749275
2801900000,751323
2809100000,751323
2809100000,753371
2816300000,753371
2816300000,755419
2823500000,755419
2823500000,757467
2830700000,757467
2830700000,759515
2837900000,759515
2837900000,761563
2845100000,761563
2845100000,763611
2852300000,763611
2852300000,765659
2859500000,765659
2859500000,767707
2866700000,767707
2866700000,769755
2873900000,769755
2873900000,771802
2881100000,771802
2881100000,773849
2888300000,773849
2888300000,775896
2895500000,775896
2895500000,777943
2902700000,777943
2902700000,779990
2909900000,779990
2909900000,782038
2917100000,782038
2917100000,784086
2924300000,784086
2924300000,786133
2931500000,786133
2931500000,788180
2938700000,788180
2938700000,790227
2945900000,790227
2945900000,792274
2953100000,792274
2953100000,794321
2960300000,794321
2960300000,796368
2967500000,796368
2967500000,798415
2974700000,798415
2974700000,800462
2981900000,800462
2981900000,802509
2989100000,802509
2989100000,804555
2996300000,804555
2996300000,806601
3003500000,806601
3003500000,808647
3010700000,808647
3010700000,810693
3017900000,810693
3017900000,812739
3025100000,812739
3025100000,814785
3032300000,814785
3032300000,816831
3039500000,816831
3039500000,818877
3046700000,818877
3046700000,820923
3053900000,820923
3053900000,822969
3061100000,822969
3061100000,825015
3068300000,825015
3068300000,827060
3075500000,827060
3075500000,829105
3082700000,829105
3082700000,831151
3089900000,831151
3089900000,833197
3097100000,833197
3097100000,835242
3104300000,835242
3104300000,837287
3111500000,837287
3111500000,839332
3118700000,839332
3118700000,841377
3125900000,841377
3125900000,843422
3133100000,843422
3133100000,845467
3140300000,845467
3140300000,847512
3147500000,847512
3147500000,849557
3154700000,849557
3154700000,851602
3161900000,851602
3161900000,853647
3169100000,853647
3169100000,855692
3176300000,855692
3176300000,857737
3183500000,857737
3183500000,859781
3190700000,859781
3190700000,861825
3197900000,861825
3197900000,863869
3205100000,863869
3205100000,865913
3212300000,865913
3212300000,867957
3219500000,867957
3219500000,870001
3226700000,870001
3226700000,872045
3233900000,872045
3233900000,874089
3241100000,874089
3241100000,876133
3248300000,876133
3248300000,878177
3255500000,878177
3255500000,880220
3262700000,880220
3262700000,882264
3269900000,882264
3269900000,884308
3277100000,884308
3277100000,886351
3284300000,886351
3284300000,888395
3291500000,888395
3291500000,890439
3298700000,890439
3298700000,892482
3305900000,892482
3305900000,894525
3313100000,894525
3313100000,896568
3320300000,896568
3320300000,898611
3327500000,898611
3327500000,900654
3334700000,900654
3334700000,902697
3341900000,902697
3341900000,904740
3349100000,904740
3349100000,906783
3356300000,906783
3356300000,908825
3363500000,908825
3363500000,910868
3370700000,910868
3370700000,912911
3377900000,912911
3377900000,914953
3385100000,914953
3385100000,916996
3392300000,916996
3392300000,919038
3399500000,919038
3399500000,921080
3406700000,921080
3406700000,923122
3413900000,923122
3413900000,925164
3421100000,925164
3421100000,927206
3428300000,927206
3428300000,929248
3435500000,929248
3435500000,931290
3442700000,931290
3442700000,933332
3449900000,933332
3449900000,935374
3457100000,935374
3457100000,937416
3464300000,937416
3464300000,939458
3471500000,939458
3471500000,941500
3478700000,941500
3478700000,943542
3485900000,943542
3485900000,945584
3493100000,945584
3493100000,947625
3500300000,947625
3500300000,949667
3507500000,949667
3507500000,951708
3514700000,951708
3514700000,953749
3521900000,953749
3521900000,955790
3529100000,955790
3529100000,957831
3536300000,957831
3536300000,959872
3543500000,959872
3543500000,961913
3550700000,961913
3550700000,963954
3557900000,963954
3557900000,965995
3565100000,965995
3565100000,968035
3572300000,968035
3572300000,970076
3579500000,970076
3579500000,972116
3586700000,972116
3586700000,974157
3593900000,974157
3593900000,976197
3601100000,976197
3601100000,978238
3608300000,978238
3608300000,980278
3615500000,980278
3615500000,982319
3622700000,982319
3622700000,984359
3629900000,984359
3629900000,986399
3637100000,986399
3637100000,988439
3644300000,988439
3644300000,990479
3651500000,990479
3651500000,992519
3658700000,992519
3658700000,994559
3665900000,994559
3665900000,996599
3673100000,996599
3673100000,998639
3680300000,998639
3680300000,1000679
3687500000,1000679
3687500000,1002719
3694700000,1002719
3694700000,1004759
3701900000,1004759
3701900000,1006799
3709100000,1006799
3709100000,1008838
3716300000,1008838
3716300000,1010878
3723500000,1010878
3723500000,1012917
3730700000,1012917
3730700000,1014956
3737900000,1014956
3737900000,1016995
3745100000,1016995
3745100000,1019034
3752300000,1019034
3752300000,1021073
3759500000,1021073
3759500000,1023112
3766700000,1023112
3766700000,1025151
3773900000,1025151
3773900000,1027190
3781100000,1027190
3781100000,1029229
3788300000,1029229
3788300000,1031268
3795500000,1031268
3795500000,1033307
3802700000,1033307
3802700000,1035345
3809900000,1035345
3809900000,1037384
3817100000,1037384
3817100000,1039422
3824300000,1039422
3824300000,1041460
3831500000,1041460
3831500000,1043499
3838700000,1043499
3838700000,1045537
3845900000,1045537
3845900000,1047575
3853100000,1047575
3853100000,1049613
3860300000,1049613
3860300000,1051651
3867500000,1051651
3867500000,1053689
3874700000,1053689
3874700000,1055727
3881900000,1055727
3881900000,1057765
3889100000,1057765
3889100000,1059803
3896300000,1059803
3896300000,1061841
3903500000,1061841
3903500000,1063879
3910700000,1063879
3910700000,1065916
3917900000,1065916
3917900000,1067954
3925100000,1067954
3925100000,1069992
3932300000,1069992
3932300000,1072029
3939500000,1072029
3939500000,1074066
3946700000,1074066
3946700000,1076104
3953900000,1076104
3953900000,1078141
3961100000,1078141
3961100000,1080178
3968300000,1080178
3968300000,1082215
3975500000,1082215
3975500000,1084252
3982700000,1084252
3982700000,1086289
3989900000,1086289
3989900000,1088326
3997100000,1088326
3997100000,1090363
4004300000,1090363
4004300000,1092400
4011500000,1092400
4011500000,1094437
4018700000,1094437
4018700000,1096474
4025900000,1096474
4025900000,1098511
4033100000,1098511
4033100000,1100548
4040300000,1100548
4040300000,1102584
4047500000,1102584
4047500000,1104620
4054700000,1104620
4054700000,1106657
4061900000,1106657
4061900000,1108694
4069100000,1108694
4069100000,1110730
4076300000,1110730
4076300000,1112766
4083500000,1112766
4083500000,1114802
4090700000,1114802
4090700000,1116838
4097900000,1116838
4097900000,1118874
4105100000,1118874
4105100000,1120910
4112300000,1120910
4112300000,1122946
4119500000,1122946
4119500000,1124982
4126700000,1124982
4126700000,1127018
4133900000,1127018
4133900000,1129054
4141100000,1129054
4141100000,1131090
4148300000,1131090
4148300000,1133125
4155500000,1133125
4155500000,1135161
4162700000,1135161
4162700000,1137197
4169900000,1137197
4169900000,1139233
4177100000,1139233
4177100000,1141268
4184300000,1141268
4184300000,1143303
4191500000,1143303
4191500000,1145338
4198700000,1145338
4198700000,1147373
4205900000,1147373
4205900000,1149409
4213100000,1149409
4213100000,1151444
4220300000,1151444
4220300000,1153479
4227500000,1153479
4227500000,1155514
4234700000,1155514
4234700000,1157549
4241900000,1157549
4241900000,1159584
4249100000,1159584
4249100000,1161619
4256300000,1161619
4256300000,1163654
4263500000,1163654
4263500000,1165689
4270700000,1165689
4270700000,1167724
4277900000,1167724
4277900000,1169759
4285100000,1169759
4285100000,1171793
4292300000,1171793
4292300000,1173827
4299500000,1173827
4299500000,1175861
4306700000,1175861
4306700000,1177896
4313900000,1177896
4313900000,1179931
4321100000,1179931
4321100000,1181966
4328300000,1181966
4328300000,1184001
4335500000,1184001
4335500000,1186035
4342700000,1186035
4342700000,1188069
4349900000,1188069
4349900000,1190103
4357100000,1190103
4357100000,1192137
4364300000,1192137
4364300000,1194171
4371500000,1194171
4371500000,1196205
4378700000,1196205
4378700000,1198239
4385900000,1198239
4385900000,1200273
4393100000,1200273
4393100000,1202307
4400300000,1202307
4400300000,1204341
4407500000,1204341
4407500000,1206375
4414700000,1206375
4414700000,1208409
4421900000,1208409
4421900000,1210443
4429100000,1210443
4429100000,1212477
4436300000,1212477
4436300000,1214510
4443500000,1214510
4443500000,1216543
4450700000,1216543
4450700000,1218576
4457900000,1218576
4457900000,1220609
4465100000,1220609
4465100000,1222642
4472300000,1222642
4472300000,1224675
4479500000,1224675
4479500000,1226708
4486700000,1226708
4486700000,1228741
4493900000,1228741
4493900000,1230774
4501100000,1230774
4501100000,1232807
4508300000,1232807
4508300000,1234840
4515500000,1234840
4515500000,1236873
4522700000,1236873
4522700000,1238906
4529900000,1238906
4529900000,1240939
4537100000,1240939
4537100000,1242971
4544300000,1242971
4544300000,1245003
4551500000,1245003
4551500000,1247035
4558700000,1247035
4558700000,1249067
4565900000,1249067
4565900000,1251099
4573100000,1251099
4573100000,1253131
4580300000,1253131
4580300000,1255163
4587500000,1255163
4587500000,1257195
4594700000,1257195
4594700000,1259227
4601900000,1259227
4601900000,1261259
4609100000,1261259
4609100000,1263291
4616300000,1263291
4616300000,1265323
4623500000,1265323
4623500000,1267355
4630700000,1267355
4630700000,1269387
4637900000,1269387
4637900000,1271419
4645100000,1271419
4645100000,1273451
4652300000,1273451
4652300000,1275483
4659500000,1275483
4659500000,1277515
4666700000,1277515
4666700000,1279547
4673900000,1279547
4673900000,1281579
4681100000,1281579
4681100000,1283611
4688300000,1283611
4688300000,1285642
4695500000,1285642
4695500000,1287673
4702700000,1287673
4702700000,1289704
4709900000,1289704
4709900000,1291735
4717100000,1291735
4717100000,1293766
4724300000,1293766
4724300000,1295798
4731500000,1295798
4731500000,1297830
4738700000,1297830
4738700000,1299862
4745900000,1299862
4745900000,1301894
4753100000,1301894
4753100000,1303925
4760300000,1303925
4760300000,1305956
4767500000,1305956
4767500000,1307987
4774700000,1307987
4774700000,1310018
4781900000,1310018
4781900000,1312049
4789100000,1312049
4789100000,1314080
4796300000,1314080
4796300000,1316111
4803500000,1316111
4803500000,1318142
4810700000,1318142
4810700000,1320173
4817900000,1320173
4817900000,1322204
4825100000,1322204
4825100000,1324235
4832300000,1324235
4832300000,1326265
4839500000,1326265
4839500000,1328295
4846700000,1328295
4846700000,1330325
4853900000,1330325
4853900000,1332355
4861100000,1332355
4861100000,1334386
4868300000,1334386
4868300000,1336417
4875500000,1336417
4875500000,1338447
4882700000,1338447
4882700000,1340477
4889900000,1340477
4889900000,1342507
4897100000,1342507
4897100000,1344537
4904300000,1344537
4904300000,1346567
4911500000,1346567
4911500000,1348597
4918700000,1348597
4918700000,1350627
4925900000,1350627
4925900000,1352657
4933100000,1352657
4933100000,1354687
4940300000,1354687
4940300000,1356717
4947500000,1356717
4947500000,1358747
4954700000,1358747
4954700000,1360777
4961900000,1360777
4961900000,1362807
4969100000,1362807
4969100000,1364836
4976300000,1364836
4976300000,1366865
4983500000,1366865
4983500000,1368895
4990700000,1368895
4990700000,1370925
4997900000,1370925
4997900000,1372955
5005100000,1372955
5005100000,1374984
5012300000,1374984
5012300000,1377013
5019500000,1377013
5019500000,1379042
5026700000,1379042
5026700000,1381072
5033900000,1381072
5033900000,1383101
5041100000,1383101
5041100000,1385130
5048300000,1385130
5048300000,1387159
5055500000,1387159
5055500000,1389188
5062700000,1389188
5062700000,1391217
5069900000,1391217
5069900000,1393246
5077100000,1393246
5077100000,1395275
5084300000,1395275
5084300000,1397304
5091500000,1397304
5091500000,1399333
5098700000,1399333
5098700000,1401362
5105900000,1401362
5105900000,1403391
5113100000,1403391
5113100000,1405420
5120300000,1405420
5120300000,1407449
5127500000,1407449
5127500000,1409478
5134700000,1409478
5134700000,1411506
5141900000,1411506
5141900000,1413534
5149100000,1413534
5149100000,1415563
5156300000,1415563
5156300000,1417592
5163500000,1417592
5163500000,1419620
5170700000,1419620
5170700000,1421648
5177900000,1421648
5177900000,1423677
5185100000,1423677
5185100000,1425705
5192300000,1425705
5192300000,1427733
5199500000,1427733
5199500000,1429761
5206700000,1429761
5206700000,1431789
5213900000,1431789
5213900000,1433817
5221100000,1433817
5221100000,1435845
5228300000,1435845
5228300000,1437873
5235500000,1437873
5235500000,1439901
5242700000,1439901
5242700000,1441929
5249900000,1441929
5249900000,1443957
5257100000,1443957
5257100000,1445985
5264300000,1445985
5264300000,1448012
5271500000,1448012
5271500000,1450040
5278700000,1450040
5278700000,1452068
5285900000,1452068
5285900000,1454095
5293100000,1454095
5293100000,1456123
5300300000,1456123
5300300000,1458151
5307500000,1458151
5307500000,1460178
5314700000,1460178
5314700000,1462205
5321900000,1462205
5321900000,1464233
5329100000,1464233
5329100000,1466260
5336300000,1466260
5336300000,1468287
5343500000,1468287
5343500000,1470314
5350700000,1470314
5350700000,1472341
5357900000,1472341
5357900000,1474368
5365100000,1474368
5365100000,1476395
5372300000,1476395
5372300000,1478422
5379500000,1478422
5379500000,1480449
5386700000,1480449
5386700000,1482476
5393900000,1482476
5393900000,1484503
5401100000,1484503
5401100000,1486530
5408300000,1486530
5408300000,1488557
5415500000,1488557
5415500000,1490584
5422700000,1490584
5422700000,1492611
5429900000,1492611
5429900000,1494638
5437100000,1494638
5437100000,1496665
5444300000,1496665
5444300000,1498692
5451500000,1498692
5451500000,1500718
5458700000,1500718
5458700000,1502744
5465900000,1502744
5465900000,1504771
5473100000,1504771
5473100000,1506797
5480300000,1506797
5480300000,1508824
5487500000,1508824
5487500000,1510850
5494700000,1510850
5494700000,1512876
5501900000,1512876
5501900000,1514902
5509100000,1514902
5509100000,1516928
5516300000,1516928
5516300000,1518954
5523500000,1518954
5523500000,1520980
5530700000,1520980
5530700000,1523006
5537900000,1523006
5537900000,1525032
5545100000,1525032
5545100000,1527058
5552300000,1527058
5552300000,1529084
5559500000,1529084
5559500000,1531110
5566700000,1531110
5566700000,1533136
5573900000,1533136
5573900000,1535162
5581100000,1535162
5581100000,1537188
5588300000,1537188
5588300000,1539214
5595500000,1539214
5595500000,1541239
5602700000,1541239
5602700000,1543265
5609900000,1543265
5609900000,1545291
5617100000,1545291
5617100000,1547317
5624300000,1547317
5624300000,1549343
5631500000,1549343
5631500000,1551368
5638700000,1551368
5638700000,1553394
5645900000,1553394
5645900000,1555419
5653100000,1555419
5653100000,1557445
5660300000,1557445
5660300000,1559470
5667500000,1559470
5667500000,1561495
5674700000,1561495
5674700000,1563520
5681900000,1563520
5681900000,1565545
5689100000,1565545
5689100000,1567570
5696300000,1567570
5696300000,1569595
5703500000,1569595
5703500000,1571620
5710700000,1571620
5710700000,1573645
5717900000,1573645
5717900000,1575670
5725100000,1575670
5725100000,1577695
5732300000,1577695
5732300000,1579720
5739500000,1579720
5739500000,1581745
5746700000,1581745
5746700000,1583770
5753900000,1583770
5753900000,1585795
5761100000,1585795
5761100000,1587820
5768300000,1587820
5768300000,1589844
5775500000,1589844
5775500000,1591869
5782700000,1591869
5782700000,1593893
5789900000,1593893
5789900000,1595918
5797100000,1595918
5797100000,1597942
5804300000,1597942
5804300000,1599967
5811500000,1599967
5811500000,1601991
5818700000,1601991
5818700000,1604016
5825900000,1604016
5825900000,1606040
5833100000,1606040
5833100000,1608065
5840300000,1608065
5840300000,1610089
5847500000,1610089
5847500000,1612114
5854700000,1612114
5854700000,1614138
5861900000,1614138
5861900000,1616162
5869100000,1616162
5869100000,1618186
5876300000,1618186
5876300000,1620210
5883500000,1620210
5883500000,1622234
5890700000,1622234
5890700000,1624258
5897900000,1624258
5897900000,1626282
5905100000,1626282
5905100000,1628306
5912300000,1628306
5912300000,1630330
5919500000,1630330
5919500000,1632354
5926700000,1632354
5926700000,1634378
5933900000,1634378
5933900000,1636402
5941100000,1636402
5941100000,1638426
5948300000,1638426
5948300000,1640449
5955500000,1640449
5955500000,1642473
5962700000,1642473
5962700000,1644496
5969900000,1644496
5969900000,1646520
5977100000,1646520
5977100000,1648543
5984300000,1648543
5984300000,1650567
5991500000,1650567
5991500000,1652591
5998700000,1652591
5998700000,1654614
6005900000,1654614
6005900000,1656638
6013100000,1656638
6013100000,1658661
6020300000,1658661
6020300000,1660685
6027500000,1660685
6027500000,1662708
6034700000,1662708
6034700000,1664731
6041900000,1664731
6041900000,1666754
6049100000,1666754
6049100000,1668777
6056300000,1668777
6056300000,1670800
6063500000,1670800
6063500000,1672823
6070700000,1672823
6070700000,1674846
6077900000,1674846
6077900000,1676869
6085100000,1676869
6085100000,1678892
6092300000,1678892
6092300000,1680915
6099500000,1680915
6099500000,1682938
6106700000,1682938
6106700000,1684961
6113900000,1684961
6113900000,1686984
6121100000,1686984
6121100000,1689007
6128300000,1689007
6128300000,1691030
6135500000,1691030
6135500000,1693053
6142700000,1693053
6142700000,1695076
6149900000,1695076
6149900000,1697099
6157100000,1697099
6157100000,1699121
6164300000,1699121
6164300000,1701144
6171500000,1701144
6171500000,1703166
6178700000,1703166
6178700000,1705189
6185900000,1705189
6185900000,1707212
6193100000,1707212
6193100000,1709234
6200300000,1709234
6200300000,1711257
6207500000,1711257
6207500000,1713279
6214700000,1713279
6214700000,1715301
6221900000,1715301
6221900000,1717323
6229100000,1717323
6229100000,1719345
6236300000,1719345
6236300000,1721367
6243500000,1721367
6243500000,1723389
6250700000,1723389
6250700000,1725411
6257900000,1725411
6257900000,1727433
6265100000,1727433
6265100000,1729455
6272300000,1729455
6272300000,1731477
6279500000,1731477
6279500000,1733499
6286700000,1733499
6286700000,1735521
6293900000,1735521
6293900000,1737543
6301100000,1737543
6301100000,1739565
6308300000,1739565
6308300000,1741587
6315500000,1741587
6315500000,1743609
6322700000,1743609
6322700000,1745631
6329900000,1745631
6329900000,1747653
6337100000,1747653
6337100000,1749674
6344300000,1749674
6344300000,1751696
6351500000,1751696
6351500000,1753718
6358700000,1753718
6358700000,1755739
6365900000,1755739
6365900000,1757761
6373100000,1757761
6373100000,1759783
6380300000,1759783
6380300000,1761804
6387500000,1761804
6387500000,1763826
6394700000,1763826
6394700000,1765848
6401900000,1765848
6401900000,1767869
6409100000,1767869
6409100000,1769890
6416300000,1769890
6416300000,1771912
6423500000,1771912
6423500000,1773933
6430700000,1773933
6430700000,1775954
6437900000,1775954
6437900000,1777975
6445100000,1777975
6445100000,1779996
6452300000,1779996
6452300000,1782017
6459500000,1782017
6459500000,1784038
6466700000,1784038
6466700000,1786059
6473900000,1786059
6473900000,1788080
6481100000,1788080
6481100000,1790101
6488300000,1790101
6488300000,1792122
6495500000,1792122
6495500000,1794143
6502700000,1794143
6502700000,1796164
6509900000,1796164
6509900000,1798185
6517100000,1798185
6517100000,1800206
6524300000,1800206
6524300000,1802227
6531500000,1802227
6531500000,1804248
6538700000,1804248
6538700000,1806269
6545900000,1806269
6545900000,1808290
6553100000,1808290
6553100000,1810311
